,open_time,,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
174,1.58518E+12,2020/3/26,9.10E-07,9.90E-07,5.80E-07,6.00E-07,9493480,1.58527E+12,7.27859457,11954,5994,,0,GCZBTC
175,1.58527E+12,2020/3/27,6.30E-07,9.90E-07,5.80E-07,7.90E-07,9547960,1.58535E+12,7.93992129,12055,6024,,0,GCZBTC
176,1.58535E+12,2020/3/28,7.90E-07,9.90E-07,5.80E-07,8.80E-07,9220666,1.58544E+12,7.05723766,11731,5939,,0,GCZBTC
177,1.58544E+12,2020/3/29,8.30E-07,9.90E-07,5.80E-07,8.00E-07,9523892,1.58553E+12,7.39503297,11639,5901,,0,GCZBTC
178,1.58553E+12,2020/3/30,7.90E-07,9.90E-07,5.80E-07,8.30E-07,9392581,1.58561E+12,7.61631171,11541,5744,,0,GCZBTC
179,1.58561E+12,2020/3/31,8.00E-07,9.90E-07,5.80E-07,9.50E-07,6900028,1.5857E+12,5.41269132,8487,4282,,0,GCZBTC
180,1.5857E+12,2020/4/1,6.30E-07,9.90E-07,5.80E-07,9.70E-07,8796285,1.58579E+12,6.78721771,11058,5408,,0,GCZBTC
181,1.58579E+12,2020/4/2,6.40E-07,9.90E-07,5.80E-07,9.40E-07,10227450,1.58587E+12,8.19696926,12744,6461,,0,GCZBTC
182,1.58587E+12,2020/4/3,8.70E-07,9.90E-07,5.80E-07,7.90E-07,10461072,1.58596E+12,8.49941272,12893,6512,,0,GCZBTC
183,1.58596E+12,2020/4/4,7.50E-07,9.90E-07,5.80E-07,7.10E-07,9740304,1.58604E+12,7.8184316,12268,6089,,0,GCZBTC
184,1.58604E+12,2020/4/5,7.30E-07,9.90E-07,5.80E-07,6.70E-07,10544409,1.58613E+12,8.5323036,12950,6485,,0,GCZBTC
185,1.58613E+12,2020/4/6,6.90E-07,9.90E-07,5.80E-07,7.70E-07,10031645,1.58622E+12,7.90543178,12610,6418,,0,GCZBTC
186,1.58622E+12,2020/4/7,7.70E-07,9.90E-07,5.80E-07,6.40E-07,10291445,1.5863E+12,8.02639608,12589,6376,,0,GCZBTC
187,1.5863E+12,2020/4/8,6.40E-07,9.90E-07,5.80E-07,8.10E-07,10611756,1.58639E+12,8.41272021,13197,6535,,0,GCZBTC
188,1.58639E+12,2020/4/9,8.00E-07,9.90E-07,5.80E-07,7.70E-07,10049748,1.58648E+12,8.33419009,12527,6239,,0,GCZBTC
189,1.58648E+12,2020/4/10,7.90E-07,9.90E-07,5.80E-07,8.60E-07,9065370,1.58656E+12,7.26817794,11418,5723,,0,GCZBTC
190,1.58656E+12,2020/4/11,8.50E-07,9.90E-07,5.80E-07,9.10E-07,9811208,1.58665E+12,7.85422615,12305,6244,,0,GCZBTC
191,1.58665E+12,2020/4/12,9.20E-07,9.90E-07,5.80E-07,5.90E-07,9936083,1.58674E+12,7.62305724,12337,6181,,0,GCZBTC
192,1.58674E+12,2020/4/13,6.20E-07,9.90E-07,5.80E-07,8.20E-07,9131475,1.58682E+12,6.59034005,11309,5674,,0,GCZBTC
193,1.58682E+12,2020/4/14,6.60E-07,9.90E-07,5.80E-07,9.50E-07,3044861,1.58691E+12,2.49940516,3751,1852,,0,GCZBTC
194,1.58691E+12,2020/4/15,6.30E-07,8.00E-07,5.80E-07,7.80E-07,319514,1.587E+12,0.20286152,414,207,,0,GCZBTC
195,1.58708E+12,2020/4/17,6.20E-07,9.90E-07,5.80E-07,9.90E-07,6137123,1.58717E+12,4.97482432,7654,3827,,0,GCZBTC
196,1.58717E+12,2020/4/18,9.80E-07,9.90E-07,5.80E-07,9.20E-07,20049684,1.58725E+12,16.29521487,12518,6242,,0,GCZBTC
197,1.58725E+12,2020/4/19,9.20E-07,9.90E-07,5.80E-07,6.90E-07,20083866,1.58734E+12,16.23266368,11166,5562,,0,GCZBTC
198,1.58734E+12,2020/4/20,6.80E-07,9.90E-07,5.90E-07,8.30E-07,12602432,1.58743E+12,10.55366581,7034,3498,,0,GCZBTC
199,1.58743E+12,2020/4/21,8.20E-07,9.90E-07,5.80E-07,7.30E-07,6576796,1.58751E+12,5.3098608,3652,1788,,0,GCZBTC
200,1.58751E+12,2020/4/22,6.40E-07,9.90E-07,5.80E-07,8.00E-07,24017255,1.5876E+12,18.72097964,13328,6666,,0,GCZBTC
201,1.5876E+12,2020/4/23,8.20E-07,9.90E-07,5.80E-07,6.10E-07,23519993,1.58769E+12,18.64452327,12910,6426,,0,GCZBTC
202,1.58769E+12,2020/4/24,6.70E-07,9.90E-07,5.80E-07,9.40E-07,23656940,1.58777E+12,19.20472383,13103,6689,,0,GCZBTC
203,1.58777E+12,2020/4/25,9.00E-07,9.90E-07,5.80E-07,9.10E-07,22896226,1.58786E+12,18.15515534,12687,6388,,0,GCZBTC
204,1.58786E+12,2020/4/26,9.10E-07,9.90E-07,5.80E-07,6.30E-07,22539234,1.58795E+12,17.20296291,12512,6214,,0,GCZBTC
205,1.58795E+12,2020/4/27,6.50E-07,9.90E-07,5.80E-07,8.00E-07,11341105,1.58803E+12,8.80226068,6230,3139,,0,GCZBTC
206,1.58803E+12,2020/4/28,8.30E-07,9.90E-07,5.80E-07,7.10E-07,22866008,1.58812E+12,17.65596623,12732,6467,,0,GCZBTC
207,1.58812E+12,2020/4/29,7.30E-07,9.90E-07,5.80E-07,9.40E-07,10229766,1.5882E+12,7.33637183,5654,2837,,0,GCZBTC
208,1.5882E+12,2020/4/30,5.90E-07,9.90E-07,5.80E-07,6.90E-07,23750145,1.58829E+12,18.81020217,13100,6561,,0,GCZBTC
209,1.58829E+12,2020/5/1,6.80E-07,9.90E-07,5.80E-07,7.00E-07,22237917,1.58838E+12,17.99895582,12338,6060,,0,GCZBTC
210,1.58838E+12,2020/5/2,6.90E-07,9.90E-07,5.80E-07,7.10E-07,21487052,1.58846E+12,16.85836939,11890,5993,,0,GCZBTC
211,1.58846E+12,2020/5/3,7.40E-07,9.90E-07,5.90E-07,8.50E-07,23334254,1.58855E+12,18.52600033,12927,6440,,0,GCZBTC
212,1.58855E+12,2020/5/4,8.90E-07,9.90E-07,5.90E-07,7.60E-07,23636707,1.58864E+12,19.52109619,13026,6514,,0,GCZBTC
213,1.58864E+12,2020/5/5,7.70E-07,9.90E-07,5.90E-07,8.20E-07,23110949,1.58872E+12,18.26062795,12880,6411,,0,GCZBTC
214,1.58872E+12,2020/5/6,8.00E-07,9.90E-07,6.00E-07,8.80E-07,23238780,1.58881E+12,19.27899447,12869,6448,,0,GCZBTC
215,1.58881E+12,2020/5/7,8.90E-07,9.90E-07,5.90E-07,8.70E-07,23230167,1.5889E+12,18.49349151,12844,6333,,0,GCZBTC
216,1.5889E+12,2020/5/8,8.60E-07,9.90E-07,6.00E-07,6.60E-07,23412723,1.58898E+12,18.8276169,12913,6365,,0,GCZBTC
217,1.58898E+12,2020/5/9,7.10E-07,9.90E-07,6.00E-07,6.50E-07,12130799,1.58907E+12,9.72240906,6653,3300,,0,GCZBTC
218,1.58916E+12,2020/5/11,7.60E-07,9.90E-07,6.60E-07,8.10E-07,22979165,1.58924E+12,18.4551015,12735,6416,,0,GCZBTC
219,1.58924E+12,2020/5/12,8.20E-07,9.90E-07,6.60E-07,9.40E-07,22884058,1.58933E+12,18.85391946,12645,6405,,0,GCZBTC
220,1.58933E+12,2020/5/13,9.40E-07,9.90E-07,6.60E-07,6.70E-07,22890448,1.58941E+12,18.29802852,12695,6232,,0,GCZBTC
221,1.58941E+12,2020/5/14,7.00E-07,9.90E-07,6.60E-07,7.20E-07,22510370,1.5895E+12,19.41581388,12532,6255,,0,GCZBTC
222,1.5895E+12,2020/5/15,7.00E-07,9.90E-07,6.60E-07,9.20E-07,22746538,1.58959E+12,19.11254193,12564,6231,,0,GCZBTC
223,1.58959E+12,2020/5/16,9.40E-07,9.90E-07,6.60E-07,9.20E-07,23110699,1.58967E+12,19.3215573,12897,6455,,0,GCZBTC
224,1.58967E+12,2020/5/17,9.00E-07,9.90E-07,6.60E-07,7.40E-07,22101735,1.58976E+12,18.05079785,12228,6126,,0,GCZBTC
225,1.58976E+12,2020/5/18,7.40E-07,9.90E-07,6.60E-07,6.60E-07,21053394,1.58985E+12,17.94728586,11746,5909,,0,GCZBTC
226,1.58985E+12,2020/5/19,6.70E-07,9.90E-07,6.60E-07,8.60E-07,21878272,1.58993E+12,17.98324393,12113,6028,,0,GCZBTC
227,1.58993E+12,2020/5/20,9.30E-07,9.90E-07,6.60E-07,9.60E-07,22081004,1.59002E+12,19.30901781,12365,6162,,0,GCZBTC
228,1.59002E+12,2020/5/21,9.80E-07,9.90E-07,6.60E-07,9.20E-07,21903461,1.59011E+12,18.51533201,12130,6014,,0,GCZBTC
229,1.59011E+12,2020/5/22,9.10E-07,9.90E-07,6.60E-07,8.10E-07,22691337,1.59019E+12,19.08643838,12497,6170,,0,GCZBTC
230,1.59019E+12,2020/5/23,8.10E-07,9.90E-07,6.60E-07,8.30E-07,23247796,1.59028E+12,19.4503323,12958,6526,,0,GCZBTC
231,1.59028E+12,2020/5/24,8.80E-07,9.90E-07,6.60E-07,9.40E-07,23619797,1.59036E+12,19.5246508,13125,6597,,0,GCZBTC
232,1.59036E+12,2020/5/25,9.60E-07,9.90E-07,6.60E-07,8.10E-07,22778142,1.59045E+12,18.53649259,12666,6254,,0,GCZBTC
233,1.59045E+12,2020/5/26,8.00E-07,9.90E-07,6.60E-07,8.60E-07,22370462,1.59054E+12,18.89405676,12466,6273,,0,GCZBTC
234,1.59054E+12,2020/5/27,9.00E-07,9.90E-07,6.60E-07,9.10E-07,22140492,1.59062E+12,18.19984862,12287,6212,,0,GCZBTC
235,1.59062E+12,2020/5/28,9.10E-07,9.90E-07,6.60E-07,9.60E-07,22956626,1.59071E+12,18.59092017,12728,6411,,0,GCZBTC
236,1.59071E+12,2020/5/29,9.70E-07,9.90E-07,6.60E-07,9.30E-07,26181038,1.5908E+12,21.02556528,14499,7148,,0,GCZBTC
237,1.5908E+12,2020/5/30,9.70E-07,9.90E-07,6.60E-07,7.70E-07,26036216,1.59088E+12,21.61388375,14389,7170,,0,GCZBTC
238,1.59088E+12,2020/5/31,7.90E-07,9.70E-07,6.60E-07,8.40E-07,2621391,1.59097E+12,1.96604139,1476,755,,0,GCZBTC
239,1.59097E+12,2020/6/1,8.10E-07,9.90E-07,6.60E-07,9.20E-07,4515100,1.59106E+12,3.7241244,2505,1240,,0,GCZBTC
240,1.59106E+12,2020/6/2,9.70E-07,9.90E-07,6.60E-07,8.80E-07,20629459,1.59114E+12,17.22737345,11520,5699,,0,GCZBTC
241,1.59114E+12,2020/6/3,8.80E-07,9.90E-07,6.60E-07,8.20E-07,23100814,1.59123E+12,19.38683749,12698,6332,,0,GCZBTC
242,1.59123E+12,2020/6/4,8.40E-07,9.90E-07,6.60E-07,9.40E-07,21574246,1.59132E+12,17.07832183,11943,6061,,0,GCZBTC
243,1.59132E+12,2020/6/5,9.70E-07,9.90E-07,6.60E-07,7.60E-07,21939395,1.5914E+12,17.25621255,12162,6182,,0,GCZBTC
244,1.5914E+12,2020/6/6,7.40E-07,9.90E-07,6.60E-07,7.80E-07,13446420,1.59149E+12,10.7688825,7485,3749,,0,GCZBTC
245,1.59149E+12,2020/6/7,6.80E-07,9.90E-07,6.60E-07,8.50E-07,25998794,1.59157E+12,20.88510102,14408,7138,,0,GCZBTC
246,1.59157E+12,2020/6/8,8.30E-07,8.60E-07,7.80E-07,8.40E-07,31713140,1.59166E+12,26.19255439,17522,8767,,0,GCZBTC
247,1.59166E+12,2020/6/9,8.40E-07,9.90E-07,6.60E-07,8.70E-07,24797510,1.59175E+12,20.05139919,13735,6944,,0,GCZBTC
248,1.59175E+12,2020/6/10,8.90E-07,9.90E-07,6.60E-07,8.70E-07,24630906,1.59183E+12,20.43444138,13658,6868,,0,GCZBTC
249,1.59183E+12,2020/6/11,8.70E-07,9.90E-07,6.60E-07,7.70E-07,16998723,1.59192E+12,14.10656687,9414,4697,,0,GCZBTC
250,1.59192E+12,2020/6/12,7.60E-07,9.90E-07,6.60E-07,9.30E-07,24708570,1.59201E+12,21.39008317,13758,6863,,0,GCZBTC
251,1.59201E+12,2020/6/13,9.30E-07,9.90E-07,6.60E-07,9.00E-07,19960737,1.59209E+12,16.50539525,10999,5584,,0,GCZBTC
